x-axis	ch2
-1.90000000E-01	4.398E-01
-1.89500000E-01	4.396E-01
-1.89000000E-01	4.392E-01
-1.88500000E-01	4.388E-01
-1.88000000E-01	4.386E-01
-1.87500000E-01	4.382E-01
-1.87000000E-01	4.378E-01
-1.86500000E-01	4.374E-01
-1.86000000E-01	4.371E-01
-1.85500000E-01	4.365E-01
-1.85000000E-01	4.363E-01
-1.84500000E-01	4.357E-01
-1.84000000E-01	4.351E-01
-1.83500000E-01	4.347E-01
-1.83000000E-01	4.343E-01
-1.82500000E-01	4.339E-01
-1.82000000E-01	4.333E-01
-1.81500000E-01	4.330E-01
-1.81000000E-01	4.324E-01
-1.80500000E-01	4.320E-01
-1.80000000E-01	4.316E-01
-1.79500000E-01	4.310E-01
-1.79000000E-01	4.306E-01
-1.78500000E-01	4.300E-01
-1.78000000E-01	4.296E-01
-1.77500000E-01	4.290E-01
-1.77000000E-01	4.287E-01
-1.76500000E-01	4.281E-01
-1.76000000E-01	4.275E-01
-1.75500000E-01	4.269E-01
-1.75000000E-01	4.263E-01
-1.74500000E-01	4.259E-01
-1.74000000E-01	4.253E-01
-1.73500000E-01	4.247E-01
-1.73000000E-01	4.242E-01
-1.72500000E-01	4.236E-01
-1.72000000E-01	4.230E-01
-1.71500000E-01	4.224E-01
-1.71000000E-01	4.216E-01
-1.70500000E-01	4.210E-01
-1.70000000E-01	4.205E-01
-1.69500000E-01	4.197E-01
-1.69000000E-01	4.189E-01
-1.68500000E-01	4.183E-01
-1.68000000E-01	4.177E-01
-1.67500000E-01	4.171E-01
-1.67000000E-01	4.164E-01
-1.66500000E-01	4.156E-01
-1.66000000E-01	4.150E-01
-1.65500000E-01	4.144E-01
-1.65000000E-01	4.136E-01
-1.64500000E-01	4.128E-01
-1.64000000E-01	4.121E-01
-1.63500000E-01	4.111E-01
-1.63000000E-01	4.103E-01
-1.62500000E-01	4.095E-01
-1.62000000E-01	4.087E-01
-1.61500000E-01	4.080E-01
-1.61000000E-01	4.072E-01
-1.60500000E-01	4.066E-01
-1.60000000E-01	4.058E-01
-1.59500000E-01	4.050E-01
-1.59000000E-01	4.042E-01
-1.58500000E-01	4.033E-01
-1.58000000E-01	4.025E-01
-1.57500000E-01	4.015E-01
-1.57000000E-01	4.007E-01
-1.56500000E-01	3.999E-01
-1.56000000E-01	3.990E-01
-1.55500000E-01	3.980E-01
-1.55000000E-01	3.972E-01
-1.54500000E-01	3.962E-01
-1.54000000E-01	3.951E-01
-1.53500000E-01	3.943E-01
-1.53000000E-01	3.933E-01
-1.52500000E-01	3.923E-01
-1.52000000E-01	3.914E-01
-1.51500000E-01	3.904E-01
-1.51000000E-01	3.892E-01
-1.50500000E-01	3.884E-01
-1.50000000E-01	3.872E-01
-1.49500000E-01	3.863E-01
-1.49000000E-01	3.853E-01
-1.48500000E-01	3.843E-01
-1.48000000E-01	3.831E-01
-1.47500000E-01	3.822E-01
-1.47000000E-01	3.812E-01
-1.46500000E-01	3.800E-01
-1.46000000E-01	3.789E-01
-1.45500000E-01	3.777E-01
-1.45000000E-01	3.765E-01
-1.44500000E-01	3.753E-01
-1.44000000E-01	3.740E-01
-1.43500000E-01	3.728E-01
-1.43000000E-01	3.718E-01
-1.42500000E-01	3.706E-01
-1.42000000E-01	3.695E-01
-1.41500000E-01	3.685E-01
-1.41000000E-01	3.673E-01
-1.40500000E-01	3.662E-01
-1.40000000E-01	3.650E-01
-1.39500000E-01	3.638E-01
-1.39000000E-01	3.626E-01
-1.38500000E-01	3.615E-01
-1.38000000E-01	3.601E-01
-1.37500000E-01	3.589E-01
-1.37000000E-01	3.578E-01
-1.36500000E-01	3.564E-01
-1.36000000E-01	3.550E-01
-1.35500000E-01	3.537E-01
-1.35000000E-01	3.525E-01
-1.34500000E-01	3.511E-01
-1.34000000E-01	3.497E-01
-1.33500000E-01	3.486E-01
-1.33000000E-01	3.474E-01
-1.32500000E-01	3.460E-01
-1.32000000E-01	3.447E-01
-1.31500000E-01	3.433E-01
-1.31000000E-01	3.421E-01
-1.30500000E-01	3.408E-01
-1.30000000E-01	3.394E-01
-1.29500000E-01	3.382E-01
-1.29000000E-01	3.367E-01
-1.28500000E-01	3.353E-01
-1.28000000E-01	3.337E-01
-1.27500000E-01	3.324E-01
-1.27000000E-01	3.308E-01
-1.26500000E-01	3.292E-01
-1.26000000E-01	3.279E-01
-1.25500000E-01	3.265E-01
-1.25000000E-01	3.251E-01
-1.24500000E-01	3.238E-01
-1.24000000E-01	3.224E-01
-1.23500000E-01	3.206E-01
-1.23000000E-01	3.193E-01
-1.22500000E-01	3.175E-01
-1.22000000E-01	3.162E-01
-1.21500000E-01	3.146E-01
-1.21000000E-01	3.130E-01
-1.20500000E-01	3.115E-01
-1.20000000E-01	3.101E-01
-1.19500000E-01	3.085E-01
-1.19000000E-01	3.070E-01
-1.18500000E-01	3.056E-01
-1.18000000E-01	3.040E-01
-1.17500000E-01	3.023E-01
-1.17000000E-01	3.007E-01
-1.16500000E-01	2.990E-01
-1.16000000E-01	2.974E-01
-1.15500000E-01	2.960E-01
-1.15000000E-01	2.945E-01
-1.14500000E-01	2.929E-01
-1.14000000E-01	2.912E-01
-1.13500000E-01	2.898E-01
-1.13000000E-01	2.882E-01
-1.12500000E-01	2.865E-01
-1.12000000E-01	2.851E-01
-1.11500000E-01	2.837E-01
-1.11000000E-01	2.820E-01
-1.10500000E-01	2.802E-01
-1.10000000E-01	2.787E-01
-1.09500000E-01	2.771E-01
-1.09000000E-01	2.755E-01
-1.08500000E-01	2.740E-01
-1.08000000E-01	2.722E-01
-1.07500000E-01	2.705E-01
-1.07000000E-01	2.689E-01
-1.06500000E-01	2.671E-01
-1.06000000E-01	2.654E-01
-1.05500000E-01	2.638E-01
-1.05000000E-01	2.621E-01
-1.04500000E-01	2.605E-01
-1.04000000E-01	2.587E-01
-1.03500000E-01	2.570E-01
-1.03000000E-01	2.554E-01
-1.02500000E-01	2.537E-01
-1.02000000E-01	2.519E-01
-1.01500000E-01	2.501E-01
-1.01000000E-01	2.486E-01
-1.00500000E-01	2.470E-01
-1.00000000E-01	2.451E-01
-9.95000000E-02	2.433E-01
-9.90000000E-02	2.417E-01
-9.85000000E-02	2.400E-01
-9.80000000E-02	2.382E-01
-9.75000000E-02	2.365E-01
-9.70000000E-02	2.347E-01
-9.65000000E-02	2.330E-01
-9.60000000E-02	2.314E-01
-9.55000000E-02	2.298E-01
-9.50000000E-02	2.281E-01
-9.45000000E-02	2.263E-01
-9.40000000E-02	2.246E-01
-9.35000000E-02	2.230E-01
-9.30000000E-02	2.214E-01
-9.25000000E-02	2.195E-01
-9.20000000E-02	2.179E-01
-9.15000000E-02	2.164E-01
-9.10000000E-02	2.148E-01
-9.05000000E-02	2.128E-01
-9.00000000E-02	2.113E-01
-8.95000000E-02	2.095E-01
-8.90000000E-02	2.080E-01
-8.85000000E-02	2.064E-01
-8.80000000E-02	2.048E-01
-8.75000000E-02	2.033E-01
-8.70000000E-02	2.017E-01
-8.65000000E-02	1.999E-01
-8.60000000E-02	1.982E-01
-8.55000000E-02	1.964E-01
-8.50000000E-02	1.949E-01
-8.45000000E-02	1.931E-01
-8.40000000E-02	1.915E-01
-8.35000000E-02	1.896E-01
-8.30000000E-02	1.882E-01
-8.25000000E-02	1.869E-01
-8.20000000E-02	1.851E-01
-8.15000000E-02	1.835E-01
-8.10000000E-02	1.820E-01
-8.05000000E-02	1.804E-01
-8.00000000E-02	1.787E-01
-7.95000000E-02	1.771E-01
-7.90000000E-02	1.753E-01
-7.85000000E-02	1.736E-01
-7.80000000E-02	1.720E-01
-7.75000000E-02	1.705E-01
-7.70000000E-02	1.689E-01
-7.65000000E-02	1.673E-01
-7.60000000E-02	1.660E-01
-7.55000000E-02	1.644E-01
-7.50000000E-02	1.630E-01
-7.45000000E-02	1.615E-01
-7.40000000E-02	1.599E-01
-7.35000000E-02	1.587E-01
-7.30000000E-02	1.572E-01
-7.25000000E-02	1.558E-01
-7.20000000E-02	1.542E-01
-7.15000000E-02	1.527E-01
-7.10000000E-02	1.511E-01
-7.05000000E-02	1.496E-01
-7.00000000E-02	1.482E-01
-6.95000000E-02	1.470E-01
-6.90000000E-02	1.456E-01
-6.85000000E-02	1.441E-01
-6.80000000E-02	1.429E-01
-6.75000000E-02	1.414E-01
-6.70000000E-02	1.402E-01
-6.65000000E-02	1.386E-01
-6.60000000E-02	1.373E-01
-6.55000000E-02	1.361E-01
-6.50000000E-02	1.347E-01
-6.45000000E-02	1.335E-01
-6.40000000E-02	1.322E-01
-6.35000000E-02	1.308E-01
-6.30000000E-02	1.296E-01
-6.25000000E-02	1.285E-01
-6.20000000E-02	1.271E-01
-6.15000000E-02	1.261E-01
-6.10000000E-02	1.249E-01
-6.05000000E-02	1.238E-01
-6.00000000E-02	1.224E-01
-5.95000000E-02	1.212E-01
-5.90000000E-02	1.201E-01
-5.85000000E-02	1.189E-01
-5.80000000E-02	1.177E-01
-5.75000000E-02	1.165E-01
-5.70000000E-02	1.154E-01
-5.65000000E-02	1.142E-01
-5.60000000E-02	1.132E-01
-5.55000000E-02	1.121E-01
-5.50000000E-02	1.109E-01
-5.45000000E-02	1.099E-01
-5.40000000E-02	1.089E-01
-5.35000000E-02	1.078E-01
-5.30000000E-02	1.066E-01
-5.25000000E-02	1.056E-01
-5.20000000E-02	1.046E-01
-5.15000000E-02	1.035E-01
-5.10000000E-02	1.025E-01
-5.05000000E-02	1.015E-01
-5.00000000E-02	1.005E-01
-4.95000000E-02	9.975E-02
-4.90000000E-02	9.877E-02
-4.85000000E-02	9.780E-02
-4.80000000E-02	9.682E-02
-4.75000000E-02	9.584E-02
-4.70000000E-02	9.487E-02
-4.65000000E-02	9.389E-02
-4.60000000E-02	9.291E-02
-4.55000000E-02	9.213E-02
-4.50000000E-02	9.116E-02
-4.45000000E-02	9.018E-02
-4.40000000E-02	8.940E-02
-4.35000000E-02	8.862E-02
-4.30000000E-02	8.784E-02
-4.25000000E-02	8.705E-02
-4.20000000E-02	8.627E-02
-4.15000000E-02	8.549E-02
-4.10000000E-02	8.471E-02
-4.05000000E-02	8.393E-02
-4.00000000E-02	8.315E-02
-3.95000000E-02	8.237E-02
-3.90000000E-02	8.178E-02
-3.85000000E-02	8.100E-02
-3.80000000E-02	8.022E-02
-3.75000000E-02	7.944E-02
-3.70000000E-02	7.885E-02
-3.65000000E-02	7.807E-02
-3.60000000E-02	7.729E-02
-3.55000000E-02	7.651E-02
-3.50000000E-02	7.573E-02
-3.45000000E-02	7.514E-02
-3.40000000E-02	7.455E-02
-3.35000000E-02	7.377E-02
-3.30000000E-02	7.319E-02
-3.25000000E-02	7.260E-02
-3.20000000E-02	7.202E-02
-3.15000000E-02	7.143E-02
-3.10000000E-02	7.065E-02
-3.05000000E-02	7.006E-02
-3.00000000E-02	6.948E-02
-2.95000000E-02	6.889E-02
-2.90000000E-02	6.830E-02
-2.85000000E-02	6.772E-02
-2.80000000E-02	6.694E-02
-2.75000000E-02	6.655E-02
-2.70000000E-02	6.577E-02
-2.65000000E-02	6.538E-02
-2.60000000E-02	6.479E-02
-2.55000000E-02	6.420E-02
-2.50000000E-02	6.362E-02
-2.45000000E-02	6.284E-02
-2.40000000E-02	6.225E-02
-2.35000000E-02	6.166E-02
-2.30000000E-02	6.108E-02
-2.25000000E-02	6.049E-02
-2.20000000E-02	5.991E-02
-2.15000000E-02	5.932E-02
-2.10000000E-02	5.893E-02
-2.05000000E-02	5.834E-02
-2.00000000E-02	5.776E-02
-1.95000000E-02	5.717E-02
-1.90000000E-02	5.678E-02
-1.85000000E-02	5.639E-02
-1.80000000E-02	5.600E-02
-1.75000000E-02	5.561E-02
-1.70000000E-02	5.522E-02
-1.65000000E-02	5.463E-02
-1.60000000E-02	5.424E-02
-1.55000000E-02	5.366E-02
-1.50000000E-02	5.327E-02
-1.45000000E-02	5.288E-02
-1.40000000E-02	5.268E-02
-1.35000000E-02	5.229E-02
-1.30000000E-02	5.209E-02
-1.25000000E-02	5.190E-02
-1.20000000E-02	5.170E-02
-1.15000000E-02	5.151E-02
-1.10000000E-02	5.151E-02
-1.05000000E-02	5.151E-02
-1.00000000E-02	5.151E-02
-9.50000000E-03	5.151E-02
-9.00000000E-03	5.151E-02
-8.50000000E-03	5.170E-02
-8.00000000E-03	5.170E-02
-7.50000000E-03	5.170E-02
-7.00000000E-03	5.170E-02
-6.50000000E-03	5.190E-02
-6.00000000E-03	5.190E-02
-5.50000000E-03	5.190E-02
-5.00000000E-03	5.190E-02
-4.50000000E-03	5.209E-02
-4.00000000E-03	5.209E-02
-3.50000000E-03	5.209E-02
-3.00000000E-03	5.229E-02
-2.50000000E-03	5.229E-02
-2.00000000E-03	5.229E-02
-1.50000000E-03	5.248E-02
-1.00000000E-03	5.248E-02
-5.00000000E-04	5.248E-02
5.20417043E-18	5.248E-02
5.00000000E-04	5.268E-02
1.00000000E-03	5.268E-02
1.50000000E-03	5.268E-02
2.00000000E-03	5.268E-02
2.50000000E-03	5.268E-02
3.00000000E-03	5.288E-02
3.50000000E-03	5.288E-02
4.00000000E-03	5.288E-02
4.50000000E-03	5.288E-02
5.00000000E-03	5.288E-02
5.50000000E-03	5.288E-02
6.00000000E-03	5.288E-02
6.50000000E-03	5.288E-02
7.00000000E-03	5.288E-02
7.50000000E-03	5.288E-02
8.00000000E-03	5.268E-02
8.50000000E-03	5.248E-02
9.00000000E-03	5.229E-02
9.50000000E-03	5.190E-02
1.00000000E-02	5.151E-02
1.05000000E-02	5.112E-02
1.10000000E-02	5.073E-02
1.15000000E-02	5.034E-02
1.20000000E-02	4.995E-02
1.25000000E-02	4.975E-02
1.30000000E-02	4.955E-02
1.35000000E-02	4.955E-02
1.40000000E-02	4.955E-02
1.45000000E-02	4.975E-02
1.50000000E-02	4.995E-02
1.55000000E-02	5.014E-02
1.60000000E-02	5.034E-02
1.65000000E-02	5.053E-02
1.70000000E-02	5.092E-02
1.75000000E-02	5.131E-02
1.80000000E-02	5.170E-02
1.85000000E-02	5.209E-02
1.90000000E-02	5.248E-02
1.95000000E-02	5.307E-02
2.00000000E-02	5.366E-02
2.05000000E-02	5.444E-02
2.10000000E-02	5.522E-02
2.15000000E-02	5.620E-02
2.20000000E-02	5.717E-02
2.25000000E-02	5.834E-02
2.30000000E-02	5.971E-02
2.35000000E-02	6.127E-02
2.40000000E-02	6.284E-02
2.45000000E-02	6.479E-02
2.50000000E-02	6.694E-02
2.55000000E-02	6.909E-02
2.60000000E-02	7.163E-02
2.65000000E-02	7.377E-02
2.70000000E-02	7.670E-02
2.75000000E-02	7.944E-02
2.80000000E-02	8.217E-02
2.85000000E-02	8.471E-02
2.90000000E-02	8.725E-02
2.95000000E-02	8.959E-02
3.00000000E-02	9.155E-02
3.05000000E-02	9.330E-02
3.10000000E-02	9.506E-02
3.15000000E-02	9.623E-02
3.20000000E-02	9.760E-02
3.25000000E-02	9.897E-02
3.30000000E-02	9.995E-02
3.35000000E-02	1.007E-01
3.40000000E-02	1.013E-01
3.45000000E-02	1.017E-01
3.50000000E-02	1.017E-01
3.55000000E-02	1.013E-01
3.60000000E-02	1.007E-01
3.65000000E-02	9.955E-02
3.70000000E-02	9.838E-02
3.75000000E-02	9.663E-02
3.80000000E-02	9.487E-02
3.85000000E-02	9.330E-02
3.90000000E-02	9.135E-02
3.95000000E-02	8.998E-02
4.00000000E-02	8.862E-02
4.05000000E-02	8.745E-02
4.10000000E-02	8.647E-02
4.15000000E-02	8.569E-02
4.20000000E-02	8.510E-02
4.25000000E-02	8.471E-02
4.30000000E-02	8.452E-02
4.35000000E-02	8.491E-02
4.40000000E-02	8.530E-02
4.45000000E-02	8.588E-02
4.50000000E-02	8.705E-02
4.55000000E-02	8.842E-02
4.60000000E-02	8.998E-02
4.65000000E-02	9.213E-02
4.70000000E-02	9.448E-02
4.75000000E-02	9.702E-02
4.80000000E-02	9.995E-02
4.85000000E-02	1.033E-01
4.90000000E-02	1.072E-01
4.95000000E-02	1.109E-01
5.00000000E-02	1.150E-01
5.05000000E-02	1.185E-01
5.10000000E-02	1.226E-01
5.15000000E-02	1.267E-01
5.20000000E-02	1.306E-01
5.25000000E-02	1.343E-01
5.30000000E-02	1.373E-01
5.35000000E-02	1.400E-01
5.40000000E-02	1.419E-01
5.45000000E-02	1.431E-01
5.50000000E-02	1.435E-01
5.55000000E-02	1.429E-01
5.60000000E-02	1.417E-01
5.65000000E-02	1.398E-01
5.70000000E-02	1.378E-01
5.75000000E-02	1.349E-01
5.80000000E-02	1.320E-01
5.85000000E-02	1.292E-01
5.90000000E-02	1.263E-01
5.95000000E-02	1.236E-01
6.00000000E-02	1.206E-01
6.05000000E-02	1.181E-01
6.10000000E-02	1.158E-01
6.15000000E-02	1.138E-01
6.20000000E-02	1.117E-01
6.25000000E-02	1.101E-01
6.30000000E-02	1.089E-01
6.35000000E-02	1.078E-01
6.40000000E-02	1.070E-01
6.45000000E-02	1.064E-01
6.50000000E-02	1.060E-01
6.55000000E-02	1.058E-01
6.60000000E-02	1.060E-01
6.65000000E-02	1.064E-01
6.70000000E-02	1.070E-01
6.75000000E-02	1.078E-01
6.80000000E-02	1.089E-01
6.85000000E-02	1.101E-01
6.90000000E-02	1.115E-01
6.95000000E-02	1.130E-01
7.00000000E-02	1.144E-01
7.05000000E-02	1.162E-01
7.10000000E-02	1.185E-01
7.15000000E-02	1.205E-01
7.20000000E-02	1.226E-01
7.25000000E-02	1.251E-01
7.30000000E-02	1.277E-01
7.35000000E-02	1.302E-01
7.40000000E-02	1.330E-01
7.45000000E-02	1.361E-01
7.50000000E-02	1.388E-01
7.55000000E-02	1.417E-01
7.60000000E-02	1.443E-01
7.65000000E-02	1.466E-01
7.70000000E-02	1.488E-01
7.75000000E-02	1.505E-01
7.80000000E-02	1.521E-01
7.85000000E-02	1.531E-01
7.90000000E-02	1.535E-01
7.95000000E-02	1.533E-01
8.00000000E-02	1.531E-01
8.05000000E-02	1.523E-01
8.10000000E-02	1.517E-01
8.15000000E-02	1.509E-01
8.20000000E-02	1.499E-01
8.25000000E-02	1.490E-01
8.30000000E-02	1.482E-01
8.35000000E-02	1.474E-01
8.40000000E-02	1.466E-01
8.45000000E-02	1.460E-01
8.50000000E-02	1.456E-01
8.55000000E-02	1.453E-01
8.60000000E-02	1.449E-01
8.65000000E-02	1.449E-01
8.70000000E-02	1.451E-01
8.75000000E-02	1.451E-01
8.80000000E-02	1.455E-01
8.85000000E-02	1.458E-01
8.90000000E-02	1.464E-01
8.95000000E-02	1.470E-01
9.00000000E-02	1.478E-01
9.05000000E-02	1.486E-01
9.10000000E-02	1.494E-01
9.15000000E-02	1.505E-01
9.20000000E-02	1.515E-01
9.25000000E-02	1.527E-01
9.30000000E-02	1.539E-01
9.35000000E-02	1.552E-01
9.40000000E-02	1.566E-01
9.45000000E-02	1.580E-01
9.50000000E-02	1.593E-01
9.55000000E-02	1.607E-01
9.60000000E-02	1.623E-01
9.65000000E-02	1.640E-01
9.70000000E-02	1.656E-01
9.75000000E-02	1.671E-01
9.80000000E-02	1.689E-01
9.85000000E-02	1.706E-01
9.90000000E-02	1.726E-01
9.95000000E-02	1.742E-01
1.00000000E-01	1.761E-01
1.00500000E-01	1.781E-01
1.01000000E-01	1.798E-01
1.01500000E-01	1.820E-01
1.02000000E-01	1.837E-01
1.02500000E-01	1.855E-01
1.03000000E-01	1.876E-01
1.03500000E-01	1.894E-01
1.04000000E-01	1.914E-01
1.04500000E-01	1.935E-01
1.05000000E-01	1.956E-01
1.05500000E-01	1.978E-01
1.06000000E-01	1.999E-01
1.06500000E-01	2.021E-01
1.07000000E-01	2.040E-01
1.07500000E-01	2.060E-01
1.08000000E-01	2.080E-01
1.08500000E-01	2.101E-01
1.09000000E-01	2.123E-01
1.09500000E-01	2.144E-01
1.10000000E-01	2.165E-01
1.10500000E-01	2.187E-01
1.11000000E-01	2.206E-01
1.11500000E-01	2.228E-01
1.12000000E-01	2.249E-01
1.12500000E-01	2.269E-01
1.13000000E-01	2.289E-01
1.13500000E-01	2.310E-01
1.14000000E-01	2.333E-01
1.14500000E-01	2.357E-01
1.15000000E-01	2.380E-01
1.15500000E-01	2.402E-01
1.16000000E-01	2.423E-01
1.16500000E-01	2.447E-01
1.17000000E-01	2.466E-01
1.17500000E-01	2.486E-01
1.18000000E-01	2.507E-01
1.18500000E-01	2.531E-01
1.19000000E-01	2.552E-01
1.19500000E-01	2.574E-01
1.20000000E-01	2.593E-01
1.20500000E-01	2.617E-01
1.21000000E-01	2.638E-01
1.21500000E-01	2.658E-01
1.22000000E-01	2.677E-01
1.22500000E-01	2.699E-01
1.23000000E-01	2.720E-01
1.23500000E-01	2.740E-01
1.24000000E-01	2.761E-01
1.24500000E-01	2.783E-01
1.25000000E-01	2.802E-01
1.25500000E-01	2.822E-01
1.26000000E-01	2.841E-01
1.26500000E-01	2.859E-01
1.27000000E-01	2.878E-01
1.27500000E-01	2.898E-01
1.28000000E-01	2.917E-01
1.28500000E-01	2.935E-01
1.29000000E-01	2.953E-01
1.29500000E-01	2.972E-01
1.30000000E-01	2.988E-01
1.30500000E-01	3.007E-01
1.31000000E-01	3.023E-01
1.31500000E-01	3.042E-01
1.32000000E-01	3.064E-01
1.32500000E-01	3.081E-01
1.33000000E-01	3.099E-01
1.33500000E-01	3.117E-01
1.34000000E-01	3.138E-01
1.34500000E-01	3.156E-01
1.35000000E-01	3.175E-01
1.35500000E-01	3.193E-01
1.36000000E-01	3.210E-01
1.36500000E-01	3.226E-01
1.37000000E-01	3.242E-01
1.37500000E-01	3.255E-01
1.38000000E-01	3.271E-01
1.38500000E-01	3.287E-01
1.39000000E-01	3.302E-01
1.39500000E-01	3.320E-01
1.40000000E-01	3.337E-01
1.40500000E-01	3.353E-01
1.41000000E-01	3.371E-01
1.41500000E-01	3.386E-01
1.42000000E-01	3.400E-01
1.42500000E-01	3.414E-01
1.43000000E-01	3.427E-01
1.43500000E-01	3.443E-01
1.44000000E-01	3.455E-01
1.44500000E-01	3.470E-01
1.45000000E-01	3.484E-01
1.45500000E-01	3.497E-01
1.46000000E-01	3.511E-01
1.46500000E-01	3.525E-01
1.47000000E-01	3.540E-01
1.47500000E-01	3.554E-01
1.48000000E-01	3.568E-01
1.48500000E-01	3.581E-01
1.49000000E-01	3.595E-01
1.49500000E-01	3.609E-01
1.50000000E-01	3.622E-01
1.50500000E-01	3.634E-01
1.51000000E-01	3.646E-01
1.51500000E-01	3.658E-01
1.52000000E-01	3.671E-01
1.52500000E-01	3.683E-01
1.53000000E-01	3.693E-01
1.53500000E-01	3.706E-01
1.54000000E-01	3.718E-01
1.54500000E-01	3.728E-01
1.55000000E-01	3.740E-01
1.55500000E-01	3.753E-01
1.56000000E-01	3.765E-01
1.56500000E-01	3.777E-01
1.57000000E-01	3.789E-01
1.57500000E-01	3.798E-01
1.58000000E-01	3.810E-01
1.58500000E-01	3.820E-01
1.59000000E-01	3.830E-01
1.59500000E-01	3.841E-01
1.60000000E-01	3.851E-01
1.60500000E-01	3.861E-01
1.61000000E-01	3.871E-01
1.61500000E-01	3.880E-01
1.62000000E-01	3.890E-01
1.62500000E-01	3.900E-01
1.63000000E-01	3.910E-01
1.63500000E-01	3.917E-01
1.64000000E-01	3.927E-01
1.64500000E-01	3.937E-01
1.65000000E-01	3.945E-01
1.65500000E-01	3.955E-01
1.66000000E-01	3.962E-01
1.66500000E-01	3.970E-01
1.67000000E-01	3.980E-01
1.67500000E-01	3.988E-01
1.68000000E-01	3.996E-01
1.68500000E-01	4.005E-01
1.69000000E-01	4.011E-01
1.69500000E-01	4.019E-01
1.70000000E-01	4.027E-01
1.70500000E-01	4.035E-01
